customerID,tenure,Contract,MonthlyCharges,ChurnProbability,RiskTier,CLV,CLV_Segment,PriorityScore
5122-CYFXA,3,Month-to-month,75.3,0.46946610536493016,Medium Risk,159.06938775135643,Silver,8.83769943349481
2672-DZUOY,1,Month-to-month,25.15,0.702746101666102,High Risk,35.49240429964195,Bronze,8.837032228451232
7590-VHVEG,1,Month-to-month,29.85,0.5918425166036586,High Risk,50.01889008414805,Bronze,8.833249560309605
3577-AMVUX,1,Month-to-month,55.05,0.3204175031048698,Medium Risk,170.38720042845338,Silver,8.819491772961541
0793-TWELN,4,Month-to-month,80.15,0.5492607381625066,High Risk,144.7174316003406,Bronze,8.804649632744981
3138-BKYAV,6,Month-to-month,85.35,0.7219471612880571,High Risk,117.24490743637722,Bronze,8.802598602276523
7159-FVYPK,3,Month-to-month,69.15,0.5081482631712567,High Risk,134.95768335152573,Bronze,8.784613099573102
1925-TIBLE,7,Month-to-month,86.5,0.810893056501655,Critical Risk,105.79092184737073,Bronze,8.767781173424144
8266-VBFQL,4,Month-to-month,90.4,0.4845355277884662,Medium Risk,185.02852199751032,Silver,8.76040234241547
2379-ENZGV,6,Month-to-month,84.85,0.7219471612880571,High Risk,116.55805970681436,Bronze,8.751030947898805
8705-WZCYL,1,Month-to-month,44.8,0.38723408851524005,Medium Risk,114.73615929958893,Bronze,8.674043582741376
9957-YODKZ,6,Month-to-month,80.8,0.7513967878852412,Critical Risk,106.64436246857773,Bronze,8.673265780161069
0641-EVBOJ,3,Month-to-month,82.3,0.42120976159204193,Medium Risk,193.7747938277741,Silver,8.666390844756263
4373-VVHQL,1,Month-to-month,44.75,0.38723408851524005,Medium Risk,114.60810555037064,Bronze,8.664362730528497
8212-DJRCH,5,Month-to-month,90.35,0.5750249299628598,High Risk,155.82508012463273,Silver,8.658917070357397
9451-LPGOO,7,Month-to-month,86.8,0.7973306780574855,Critical Risk,107.96354260169686,Bronze,8.651037856923717
8543-MSDMF,3,Month-to-month,77.4,0.4461600890256101,Medium Risk,172.0466094270173,Silver,8.633197722645557
7089-IVVAZ,8,Month-to-month,103.35,0.7515828383102229,Critical Risk,136.37334774571968,Bronze,8.630676259929059
6198-ZFIOJ,5,Month-to-month,75.6,0.6846833469248145,High Risk,109.50347623951095,Bronze,8.62701017125266
3217-FZDMN,8,Month-to-month,94.45,0.8192245792888965,Critical Risk,114.33912489406784,Bronze,8.597306834870697
0187-QSXOE,7,Month-to-month,89.0,0.7689699150934535,Critical Risk,114.78272566643977,Bronze,8.55479030541467
3668-QPYBK,2,Month-to-month,53.85,0.47645828139696006,Medium Risk,112.08737629893716,Bronze,8.552426151075434
9741-YLNTD,6,Month-to-month,87.95,0.6806724779951735,High Risk,128.14259914367545,Bronze,8.552163491382215
2969-QWUBZ,2,Month-to-month,51.4,0.49906928701021464,Medium Risk,102.14054027838206,Bronze,8.55072045077501
6210-KBBPI,9,Month-to-month,99.45,0.8587110789638012,Critical Risk,114.85597611313848,Bronze,8.539881680295002
3223-DWFIO,4,Month-to-month,69.35,0.6154870259964619,High Risk,111.74380059885712,Bronze,8.536805050570925
8161-QYMTT,7,Month-to-month,94.1,0.7257485423048974,High Risk,128.58766998443483,Bronze,8.536617228861354
2205-YMZZJ,7,Month-to-month,84.8,0.8050108755226069,Critical Risk,104.46961166719949,Bronze,8.533115280539633
3834-XUIFC,7,Month-to-month,85.2,0.8006721393140539,Critical Risk,105.5311701503486,Bronze,8.527158283694675
2058-DCJBE,5,Month-to-month,69.75,0.7330269015622722,High Risk,94.36700559226587,Bronze,8.521437730661415
3716-UVSPD,1,Month-to-month,49.3,0.34536976926812035,Medium Risk,141.56584140841343,Bronze,8.513364812459166
8665-UTDHZ,1,Month-to-month,30.2,0.5621866357913099,High Risk,53.2748580566729,Bronze,8.489018200448779
4115-NZRKS,7,Month-to-month,89.15,0.7617140494798944,Critical Risk,116.07140921303113,Bronze,8.488350938891573
5760-IFJOZ,3,Month-to-month,107.95,0.3144967370693518,Medium Risk,340.41005397159773,Silver,8.487480691659131
9134-CEQMF,7,Month-to-month,89.5,0.756869355398159,Critical Risk,117.27298766353026,Bronze,8.467475913516903
4445-ZJNMU,9,Month-to-month,99.3,0.8525542101349242,Critical Risk,115.5109407381731,Bronze,8.465863306639797
1453-RZFON,1,Month-to-month,49.9,0.3375170696474025,Medium Risk,146.6225200327908,Bronze,8.421050887702693
8972-HJWNV,7,Month-to-month,84.55,0.7967274547141194,Critical Risk,105.24457162017703,Bronze,8.420413287009849
5868-YWPDW,6,Month-to-month,84.2,0.6972909585695134,High Risk,119.75507670816927,Bronze,8.387414101650434
5351-QESIO,1,Month-to-month,24.2,0.6886342377253474,High Risk,34.85159273996493,Bronze,8.332474276476702
4959-JOSRX,2,Month-to-month,44.6,0.5587623036206187,High Risk,79.15960806960479,Bronze,8.306932913826532
9250-WYPLL,5,Month-to-month,75.55,0.6584298076557854,High Risk,113.79439230047804,Bronze,8.290728661399097
9734-YWGEX,9,Month-to-month,98.3,0.8419760738200869,Critical Risk,115.78429166458265,Bronze,8.276624805651455
1567-DSCIC,8,Month-to-month,94.0,0.7921491653333239,Critical Risk,117.68382089582956,Bronze,8.273557949036938
8180-AKMJV,1,Month-to-month,44.55,0.3708664564038953,Medium Risk,119.13134072632762,Bronze,8.261050316396767
6326-MTTXK,8,Month-to-month,100.85,0.7368932841230128,High Risk,135.72729061393326,Bronze,8.257298633756204
3234-VKACU,2,Month-to-month,70.3,0.35202084829620356,Medium Risk,198.05363404442062,Silver,8.249021878407703
3415-TAILE,2,Month-to-month,65.7,0.3764087720580012,Medium Risk,173.1017702832609,Silver,8.243352108070226
9398-MMQTO,3,Month-to-month,74.45,0.44173238692555755,Medium Risk,167.14805825692054,Silver,8.22174405165194
2568-BRGYX,4,Month-to-month,70.2,0.5855496372017304,High Risk,118.89655511264326,Bronze,8.221116906312295
4919-IKATY,5,Month-to-month,84.5,0.5825409101663369,High Risk,143.85539526937865,Bronze,8.204117818175911
0781-LKXBR,9,Month-to-month,100.5,0.8123261619424421,Critical Risk,122.69630864685291,Bronze,8.163877927521543
3376-BMGFE,4,Month-to-month,70.9,0.5731688120490208,High Risk,122.6759867401215,Bronze,8.127533754855117
2608-BHKFN,4,Month-to-month,70.05,0.5795683175709135,High Risk,119.8669290124975,Bronze,8.119752129168498
6229-LSCKB,6,Month-to-month,79.7,0.7087536010163433,High Risk,111.52158126703748,Bronze,8.069666000143222
2181-UAESM,2,Month-to-month,53.45,0.4524256200314526,Medium Risk,117.16459483246062,Bronze,8.06071646356038
5365-LLFYV,2,Month-to-month,45.85,0.5264474887380621,High Risk,86.37342822009312,Bronze,8.04587245288005
4729-XKASR,1,Month-to-month,24.75,0.6501598297917026,High Risk,37.75295461320394,Bronze,8.04572789367232
2372-HWUHI,2,Month-to-month,44.35,0.54374471479508,High Risk,80.88992844915491,Bronze,8.038359367053932
7005-CCBKV,6,Month-to-month,84.4,0.6666732938842915,High Risk,125.55247091294237,Bronze,8.038175143404887
8132-YPVBX,6,Month-to-month,85.95,0.6544883093254074,High Risk,130.23864323771593,Bronze,8.036181455216965
8450-JOVAH,2,Month-to-month,56.7,0.4240582761980023,Medium Risk,132.603012639758,Bronze,8.014701420142243
4195-NZGTA,1,Month-to-month,25.25,0.6346916553050755,High Risk,39.45431156175047,Bronze,8.012982148226579
0988-JRWWP,3,Month-to-month,54.2,0.5906098064118473,High Risk,91.01113041495927,Bronze,8.002762876880531
4285-GYRQC,7,Month-to-month,86.25,0.742241575537805,High Risk,115.24171226957618,Bronze,8.002291986266961
1230-QAJDW,3,Month-to-month,65.25,0.4901243321169501,Medium Risk,132.02924148277557,Bronze,7.995153167657748
0032-PGELS,1,Month-to-month,30.5,0.5237446038598879,High Risk,57.75321342000776,Bronze,7.98710520886329
2754-SDJRD,8,Month-to-month,100.15,0.7170017913226663,High Risk,138.52449917365632,Bronze,7.978636600107225
3496-LFSZU,4,Month-to-month,70.5,0.5658159359568284,High Risk,123.5690812660948,Bronze,7.978004696991282
7242-QZLXF,1,Month-to-month,25.3,0.6301213244135736,High Risk,39.81917151313694,Bronze,7.971034753831706
8364-TRMMK,3,Month-to-month,50.65,0.6294400808521706,High Risk,79.8033148614744,Bronze,7.97028502379061
8654-DHAOW,2,Month-to-month,54.15,0.4414274126003627,Medium Risk,121.65642143176417,Bronze,7.967764797436546
4763-PGDPO,4,Month-to-month,70.4,0.5658159359568284,High Risk,123.3938059735188,Bronze,7.966688378272146
8417-FMLZI,6,Month-to-month,83.55,0.6661880525311797,High Risk,124.37855019676041,Bronze,7.95143025556858
4145-UQXUQ,8,Month-to-month,92.1,0.775592118669112,Critical Risk,117.76659506538148,Bronze,7.936892681047246
4636-QRJKY,6,Month-to-month,80.5,0.6900269337638404,High Risk,115.69796313360261,Bronze,7.935309738284164
7623-TRNQN,1,Month-to-month,49.9,0.3176426553927945,Medium Risk,155.79646645564375,Silver,7.925184252050223
2968-SSGAA,10,Month-to-month,100.6,0.8662642504826993,Critical Risk,115.17108663520318,Bronze,7.922380327141777
1465-VINDH,10,Month-to-month,102.1,0.8509457713237182,Critical Risk,118.99253954760812,Bronze,7.898323932013784
4671-LXRDQ,2,Month-to-month,45.0,0.5264474887380621,High Risk,84.77217600663445,Bronze,7.8967123310709315
0325-XBFAC,8,Month-to-month,94.7,0.7461004557208465,High Risk,125.8776276730221,Bronze,7.850634795196018
2853-CWQFQ,1,Month-to-month,59.55,0.26330561728557444,Medium Risk,224.29392828189003,Silver,7.839924754677979
6689-TCZHQ,5,Month-to-month,78.95,0.5949944869836542,High Risk,131.59369099046464,Bronze,7.829135791226584
2842-JTCCU,2,Month-to-month,46.05,0.5098559580745949,High Risk,89.5731838852447,Bronze,7.8262889564450315
0302-JOIVN,8,Month-to-month,101.15,0.6963005742888322,High Risk,144.06716480053575,Bronze,7.825644787701708
9714-EDSUC,4,Month-to-month,94.9,0.4123047322953826,Medium Risk,228.26733507369167,Silver,7.825543818966363
6918-UMQCG,5,Month-to-month,80.2,0.5838494545861088,High Risk,136.2289361716174,Bronze,7.804121042967655
3677-IYRBF,2,Month-to-month,30.4,0.7695446112324219,Critical Risk,39.17740426028767,Bronze,7.7980520604885415
2123-AGEEN,7,Month-to-month,84.35,0.7359389864690645,High Risk,113.66824437897863,Bronze,7.759556688583198
9136-ALYBR,1,Month-to-month,24.45,0.6332880836004224,High Risk,38.28894702461657,Bronze,7.741946822015164
1455-UGQVH,10,Month-to-month,98.5,0.8639290620958524,Critical Risk,113.07172625521068,Bronze,7.736092056040133
1501-SGHBW,2,Month-to-month,45.85,0.5054476377243652,High Risk,89.96198811984941,Bronze,7.724924729887381
0564-JJHGS,9,Month-to-month,95.5,0.8067788068457475,Critical Risk,117.39369328743554,Bronze,7.704737605376889
7273-TEFQD,3,Month-to-month,41.15,0.748512393638556,High Risk,54.52136491286785,Bronze,7.700321249556645
1450-GALXR,10,Month-to-month,98.5,0.8565193866572793,Critical Risk,114.04990001972996,Bronze,7.669741780522002
8185-UPYBR,6,Month-to-month,75.5,0.7084458167831612,High Risk,105.6905571097035,Bronze,7.641094166732667
5293-WXJAK,11,Month-to-month,104.05,0.8808218020756142,Critical Risk,117.15205323195411,Bronze,7.637459042163972
9174-FKWZE,1,Month-to-month,19.45,0.7852843789330619,Critical Risk,24.563402400229503,Bronze,7.636890585124027
5356-CSVSQ,3,Month-to-month,64.6,0.4727898552501004,Medium Risk,135.50653634179415,Bronze,7.635556162289121
2929-ERCFZ,8,Month-to-month,94.2,0.7292992747526732,High Risk,128.09760113224814,Bronze,7.63333240907798
7579-OOPEC,2,Month-to-month,50.15,0.4555465467605045,Medium Risk,109.1777284753082,Bronze,7.615219773346433
3908-BLSYF,6,Month-to-month,83.9,0.6349987933213532,High Risk,131.03428297089638,Bronze,7.610914108523077
0018-NYROU,5,Month-to-month,68.95,0.6614312001540357,High Risk,103.38212844107092,Bronze,7.60094687510346
8035-PWSEV,6,Month-to-month,89.25,0.5961269274956329,High Risk,148.47911176577963,Bronze,7.600618325569319
8120-JDCAM,4,Month-to-month,69.55,0.5462033074919215,High Risk,126.28119541841187,Bronze,7.5976880072126285
4432-ADRLB,2,Month-to-month,44.65,0.5104450569908882,High Risk,86.74977086971309,Bronze,7.597123931547718
6366-ZGQGL,1,Month-to-month,24.8,0.6124366155826205,High Risk,40.159325384091225,Bronze,7.594214033224494
1791-PQHBB,2,Month-to-month,61.2,0.3721182274446479,Medium Risk,163.10465438047171,Silver,7.591211839870817
3071-VBYPO,3,Month-to-month,89.85,0.33729212327997227,Medium Risk,264.18475815566114,Silver,7.576424319176376
6979-ZNSFF,8,Month-to-month,87.05,0.7815070931897145,Critical Risk,110.46678816444158,Bronze,7.558910273573848
4229-CZMLL,6,Month-to-month,74.9,0.7053710994520566,High Risk,105.30767675800702,Bronze,7.547470764137006
0330-IVZHA,5,Month-to-month,69.95,0.6468439129658189,High Risk,107.24673980214466,Bronze,7.541121951993173
2012-NWRPA,11,Month-to-month,99.55,0.9023794906265379,Critical Risk,109.40770901023544,Bronze,7.485989857655987
8168-UQWWF,11,Month-to-month,97.85,0.9168086962362494,Critical Risk,105.84686065089781,Bronze,7.4758109105597494
9547-ITEFG,9,Month-to-month,102.6,0.7286131609937299,High Risk,139.65169936942453,Bronze,7.475571031795669
0322-CHQRU,2,Month-to-month,45.35,0.4942657657506896,Medium Risk,90.99397475619624,Bronze,7.471650825597924
2799-ARNLO,5,Month-to-month,69.35,0.646037754797614,High Risk,106.45950487162803,Bronze,7.467119715869089
0897-FEGMU,11,Month-to-month,99.5,0.89363559500788,Critical Risk,110.42273439157613,Bronze,7.409728475273671
8950-MTZNV,1,Month-to-month,44.95,0.3286547704836754,Medium Risk,135.6393285607533,Bronze,7.386515966620605
8710-YGLWG,1,Month-to-month,44.9,0.3286547704836754,Medium Risk,135.48845055345546,Bronze,7.378299597358513
9840-DVNDC,6,Month-to-month,80.5,0.6405570826557063,High Risk,124.63324956585032,Bronze,7.366406450540623
6047-YHPVI,5,Month-to-month,69.7,0.6314092870177072,High Risk,109.47568932449083,Bronze,7.334871217522364
9889-TMAHG,8,Month-to-month,100.3,0.6578130592408655,High Risk,151.2148063690886,Silver,7.330961093539868
7943-RQCHR,9,Month-to-month,94.75,0.7733607422140074,Critical Risk,121.50467048501594,Bronze,7.327593032477721
3278-FSIXX,2,Month-to-month,45.25,0.48392659477158556,Medium Risk,92.73314081660016,Bronze,7.299226137804749
3798-EPWRR,2,Month-to-month,43.95,0.49823265840335224,Medium Risk,87.48277762277431,Bronze,7.299108445609111
5229-PRWKT,8,Month-to-month,86.55,0.7580914366204535,Critical Risk,113.22474651138383,Bronze,7.2903126488333605
6715-OFDBP,5,Month-to-month,70.05,0.6225200356742213,High Risk,111.59652766022948,Bronze,7.267921416496533
6688-UZPWD,11,Month-to-month,102.0,0.8541359392398723,Critical Risk,118.43199676554048,Bronze,7.260155483538914
3106-ULWFW,8,Month-to-month,85.2,0.7652582899248199,Critical Risk,110.41483494010374,Bronze,7.244445144621628
4078-SAYYN,11,Month-to-month,100.75,0.8618409610853695,Critical Risk,115.93479526207334,Bronze,7.23587306911258
5445-UTODQ,7,Month-to-month,81.1,0.7135920459229708,High Risk,112.71111067681063,Bronze,7.234039365544116
9696-RMYBA,5,Month-to-month,80.1,0.5418694173689587,High Risk,146.59992607561446,Bronze,7.233956721875598
4813-HQMGZ,8,Month-to-month,90.25,0.7206122331194457,High Risk,124.20567972313222,Bronze,7.226139337669996
7994-UYIVZ,8,Month-to-month,85.65,0.758722588652995,Critical Risk,111.95415825319422,Bronze,7.220509968681003
7404-JLKQG,3,Month-to-month,57.55,0.5006775495803673,High Risk,113.99428676825033,Bronze,7.203498244587533
8382-SHQEH,8,Month-to-month,84.9,0.7634963773004318,Critical Risk,110.27995627843879,Bronze,7.202315825867408
4369-HTUIF,6,Month-to-month,85.15,0.59167035152807,High Risk,142.72521983506763,Bronze,7.197247204659309
1522-VVDMG,7,Month-to-month,89.75,0.6410760989606837,High Risk,138.84196370307774,Bronze,7.192072485215171
4255-DDUOU,1,Month-to-month,20.5,0.6993471342521983,High Risk,29.070796914233284,Bronze,7.168308126085033
7246-ZGQDF,1,Month-to-month,54.5,0.2625468320741538,Medium Risk,205.86645951832975,Silver,7.154401174020691
8873-GLDMH,6,Month-to-month,73.85,0.6780739727326885,High Risk,108.01132673818209,Bronze,7.153680412329863
5698-BQJOH,9,Month-to-month,94.4,0.7561546710564055,Critical Risk,123.81042965713586,Bronze,7.138100094772469
6437-UKHMV,7,Month-to-month,79.7,0.7135920459229708,High Risk,110.76541949373376,Bronze,7.109160757507596
7537-RBWEA,1,Month-to-month,25.15,0.5649883011426591,High Risk,44.14631012692899,Bronze,7.104727886868938
6032-IGALN,1,Month-to-month,25.1,0.5649883011426591,High Risk,44.058544102819795,Bronze,7.090603179340372
6317-YPKDH,1,Month-to-month,29.95,0.4734566494049259,Medium Risk,62.73537266014781,Bronze,7.090013324838765
1895-QTKDO,1,Month-to-month,43.95,0.32243303874928037,Medium Risk,135.18086430775674,Bronze,7.085466026515436
6982-UQZLY,1,Month-to-month,20.85,0.6782880392319878,High Risk,30.48511068222014,Bronze,7.071152808993473
5949-XIKAE,8,Month-to-month,83.55,0.7614935860258967,Critical Risk,108.81182146872808,Bronze,7.06919879027374
4208-UFFGW,2,Month-to-month,44.95,0.47123488516367146,Medium Risk,94.59934695032395,Bronze,7.060669362702344
6969-MVBAI,9,Month-to-month,90.1,0.7812739700128737,Critical Risk,114.37136693464147,Bronze,7.039278469815992
4030-VPZBD,2,Month-to-month,30.9,0.6817952315114417,High Risk,44.94696748060093,Bronze,7.022490884567849
6175-IRFIT,5,Month-to-month,78.75,0.53471594571634,High Risk,146.05731169862966,Bronze,7.0181467875269625
6817-WTYHE,2,Month-to-month,44.9,0.4682271465060777,Medium Risk,95.10111908741436,Bronze,7.007799626040963
5399-ZIMKF,5,Month-to-month,74.65,0.5619009746616864,High Risk,131.75463505080066,Bronze,6.990984626415816
5383-MMTWC,8,Month-to-month,84.0,0.7487622207214273,High Risk,111.25799729011753,Bronze,6.988447393399987
7841-TZDMQ,2,Month-to-month,46.0,0.4556407654743775,Medium Risk,100.12237307881793,Bronze,6.986491737273788
1200-TUZHR,8,Month-to-month,85.2,0.7371072439067732,High Risk,114.63171535359622,Bronze,6.977948575650785
5968-VXZLG,2,Month-to-month,46.6,0.44914779691453083,Medium Risk,102.89458470137428,Bronze,6.976762445405712
6844-DZKRF,2,Month-to-month,50.2,0.4166138775421534,Medium Risk,119.49943737028983,Bronze,6.971338884205367
2815-CPTUL,5,Month-to-month,70.25,0.5953367873644076,High Risk,117.02522499245191,Bronze,6.970401552058272
8806-EAGWC,3,Month-to-month,55.15,0.5046813954574728,High Risk,108.37374899951486,Bronze,6.958294739869906
8878-HMWBV,3,Month-to-month,49.15,0.5615172234932876,High Risk,86.80731349547864,Bronze,6.899642883673771
9846-GKXAS,9,Month-to-month,90.8,0.7597858686102982,Critical Risk,118.51969153041308,Bronze,6.898855686981507
9588-OZDMQ,2,Month-to-month,45.0,0.4595229959019602,Medium Risk,97.11831523459857,Bronze,6.892844938529404
9172-ANCRX,10,Month-to-month,98.7,0.7676442234525269,Critical Risk,127.51258269152412,Bronze,6.887862259524038
5923-GXUOC,10,Month-to-month,104.4,0.7251730551677626,High Risk,142.77583722231952,Bronze,6.882551541774039
4484-CGXFK,3,Month-to-month,55.3,0.49723709283729195,Medium Risk,110.29542243856196,Bronze,6.87430280847556
0122-OAHPZ,7,Month-to-month,73.85,0.7440270804903979,High Risk,98.43683293518616,Bronze,6.868299986776985
8485-GJCDN,5,Month-to-month,69.05,0.595538079916998,High Risk,114.98733859725542,Bronze,6.8536507363781185
2660-EMUBI,10,Month-to-month,95.35,0.7880435704252905,Critical Risk,119.99588223280759,Bronze,6.8309049490955855
7638-QVMVY,7,Month-to-month,79.0,0.6901391950414292,High Risk,113.52363117604607,Bronze,6.815124551034113
5299-RULOA,10,Month-to-month,100.25,0.7464466224360974,High Risk,133.1930303051471,Bronze,6.80284308174716
0722-SVSFK,7,Month-to-month,100.4,0.5409703617378072,High Risk,184.05860094446936,Silver,6.789178039809481
9631-XEYKE,3,Month-to-month,50.4,0.537098178619885,High Risk,93.06207517369829,Bronze,6.767437050610551
9367-WXLCH,8,Month-to-month,84.5,0.7205042793641491,High Risk,116.30972263831332,Bronze,6.764734622918954
4884-ZTHVF,8,Month-to-month,87.1,0.6946506302150476,High Risk,124.35051741407752,Bronze,6.7226744324145145
0221-WMXNQ,4,Month-to-month,75.35,0.4456491927705207,Medium Risk,167.6818312240324,Silver,6.715933335051746
3045-XETSH,10,Month-to-month,94.85,0.7784286102359145,Critical Risk,120.84103084799413,Bronze,6.712177607352408
0224-RLWWD,2,Month-to-month,44.3,0.4540335657058534,Medium Risk,96.76351621541416,Bronze,6.704562320256434
9048-JVYVF,3,Month-to-month,69.35,0.38640299855760935,Medium Risk,177.99256155067903,Silver,6.699261987492552
0581-BXBUB,4,Month-to-month,72.75,0.4601714915302925,Medium Risk,156.78667987590677,Silver,6.695495201765756
4537-DKTAL,2,Month-to-month,45.55,0.44062701254030895,Medium Risk,102.52107209354476,Bronze,6.690186807070356
6629-LADHQ,2,Month-to-month,50.95,0.392712791588375,Medium Risk,128.66636051111112,Bronze,6.6695722438092355
5173-WXOQV,2,Month-to-month,64.2,0.311383320846861,Medium Risk,204.47280642535145,Silver,6.663603066122826
9334-GWGOW,7,Month-to-month,74.85,0.7116881625243157,High Risk,104.30327335413773,Bronze,6.658732370618128
2026-TGDHM,7,Month-to-month,79.3,0.6707473248879068,High Risk,117.24926090807206,Bronze,6.6487828579513755
7384-GHBPI,3,Month-to-month,35.15,0.7561446895749717,Critical Risk,46.10163188718008,Bronze,6.644621459640064
2273-QCKXA,1,Month-to-month,49.05,0.27057459573036075,Medium Risk,179.78268790485424,Silver,6.635841960287097
8808-ELEHO,8,Month-to-month,81.25,0.733712661015452,High Risk,109.82298204473433,Bronze,6.623794856389496
2982-VPSGI,11,Month-to-month,94.0,0.8452740960037681,Critical Risk,110.28746880639318,Bronze,6.621313752029517
5896-NPFWW,3,Month-to-month,50.15,0.5275989092034697,High Risk,94.267702837312,Bronze,6.614771324138502
6158-HDPXZ,1,Month-to-month,25.35,0.5218432278721473,High Risk,48.176338265959195,Bronze,6.614362913279468
6711-FLDFB,7,Month-to-month,74.9,0.7053710994520566,High Risk,105.30767675800702,Bronze,6.60403691861988
6705-LXORM,5,Month-to-month,70.05,0.5648541467492295,High Risk,122.98940315827655,Bronze,6.594672163297254
8087-LGYHQ,9,Month-to-month,94.05,0.7008833678605472,High Risk,133.078813893734,Bronze,6.591808074728447
2209-XADXF,1,Month-to-month,25.25,0.5218432278721473,High Risk,47.98629353907178,Bronze,6.58827075188586
8260-NGFNY,1,Month-to-month,25.2,0.5218432278721473,High Risk,47.89127117562808,Bronze,6.575224671189056
3620-MWJNE,2,Month-to-month,54.45,0.3622001686331239,Medium Risk,149.08883174678238,Silver,6.573933060691198
1589-AGTLK,3,Month-to-month,45.35,0.5785045977456124,High Risk,77.74390521153185,Bronze,6.558795876940881
0840-DFEZH,7,Month-to-month,75.35,0.6937712866094645,High Risk,107.71168275423015,Bronze,6.534458305752893
1728-BQDMA,2,Month-to-month,44.45,0.44062701254030895,Medium Risk,100.04526135143941,Bronze,6.528623569138912
2612-RANWT,12,Month-to-month,100.15,0.846663891617223,Critical Risk,117.3102042415793,Bronze,6.52256836503576
1571-SAVHK,12,Month-to-month,99.95,0.84766205049892,Critical Risk,116.93807323780277,Bronze,6.51721707287439
2454-RPBRZ,12,Month-to-month,98.1,0.8631912236535191,Critical Risk,112.70881066950996,Bronze,6.513773772339248
2691-NZETQ,9,Month-to-month,85.35,0.7623577677527943,Critical Risk,111.03005921836532,Bronze,6.5067235477700995
5028-HTLJB,1,Month-to-month,20.05,0.6488356937203452,High Risk,30.646121526772067,Bronze,6.504577829546461
2100-BDNSN,5,Month-to-month,67.95,0.5705718012944911,High Risk,118.10683528204139,Bronze,6.461725649660112
2077-MPJQO,7,Month-to-month,75.4,0.6852374933439902,High Risk,109.12546413538722,Bronze,6.458363374767108
0319-QZTCO,3,Month-to-month,58.7,0.43973215830309353,Medium Risk,132.38712460263633,Bronze,6.453069423097898
2636-OHFMN,4,Month-to-month,48.55,0.6639683215018469,High Risk,72.51665293559428,Bronze,6.447132401782934
5569-KGJHX,9,Month-to-month,85.35,0.7546973850798804,Critical Risk,112.15704436317134,Bronze,6.441342181656779
2642-DTVCO,9,Month-to-month,85.05,0.7548972318323757,Critical Risk,111.73323186426221,Bronze,6.420400956734355
7853-GVUDZ,1,Month-to-month,20.15,0.6370935876218699,High Risk,31.36661781352103,Bronze,6.418717895290338
1142-WACZW,2,Month-to-month,29.85,0.6446657719948649,High Risk,45.92039328149684,Bronze,6.414424431348905
9269-CQOOL,3,Month-to-month,54.7,0.4676959815299214,Medium Risk,115.98973698008339,Bronze,6.395742547421675
6328-ZPBGN,11,Month-to-month,95.15,0.806441623906438,Critical Risk,117.0123584476392,Bronze,6.394410042891465
8058-JMEQO,9,Month-to-month,84.45,0.7561435474123075,Critical Risk,110.7621249990439,Bronze,6.385632257896937
7450-NWRTR,12,Month-to-month,99.45,0.8327048209547748,Critical Risk,118.44305051634898,Bronze,6.370191880304028
0947-IDHRQ,7,Month-to-month,80.3,0.6345004629502295,High Risk,125.5103318066615,Bronze,6.368798396862929
2215-ZAFGX,9,Month-to-month,85.5,0.7443288826202936,High Risk,113.91925049482184,Bronze,6.364011946403511
7890-VYYWG,3,Month-to-month,36.45,0.6976663092854712,High Risk,51.813825391111386,Bronze,6.357484243363857
6304-IJFSQ,3,Month-to-month,49.9,0.5091379978796716,High Risk,97.19880172345906,Bronze,6.351496523548903
5999-LCXAO,1,Month-to-month,29.9,0.42467047152031756,Medium Risk,69.82565200689916,Bronze,6.348823549228747
4367-NHWMM,1,Month-to-month,24.9,0.5098516420592666,High Risk,48.43411855318205,Bronze,6.347652943637868
5168-MSWXT,8,Month-to-month,94.75,0.6027323529424988,High Risk,155.90160655889807,Silver,6.345432271255752
7526-BEZQB,12,Month-to-month,96.05,0.8566550084480306,Critical Risk,111.19551909196151,Bronze,6.329362581648718
2320-JRSDE,1,Month-to-month,19.9,0.6339724701331292,High Risk,31.12995929608479,Bronze,6.308026077824635
9753-OYLBX,1,Month-to-month,20.5,0.6138489671140029,High Risk,33.11983826898081,Bronze,6.29195191291853
4745-LSPLO,1,Month-to-month,20.5,0.6138489671140029,High Risk,33.11983826898081,Bronze,6.29195191291853
2002-MZHWP,1,Month-to-month,20.5,0.6138489671140029,High Risk,33.11983826898081,Bronze,6.29195191291853
3439-GVUSX,1,Month-to-month,24.4,0.514362009641781,High Risk,47.045362320383184,Bronze,6.275216517629728
7587-RZNME,3,Month-to-month,43.3,0.5785045977456124,High Risk,74.22957212038212,Bronze,6.2623122705962535
4315-MURBD,12,Month-to-month,98.9,0.8202466005570154,Critical Risk,119.57702057100016,Bronze,6.240183753468371
1196-AMORA,7,Month-to-month,73.6,0.677319245447199,High Risk,107.76563050264045,Bronze,6.231337058114231
9227-LUNBG,1,Month-to-month,24.6,0.5062953916476305,High Risk,48.18668037937733,Bronze,6.227433317265856
7130-VTEWQ,8,Month-to-month,75.75,0.7385746528313435,High Risk,101.71479166548602,Bronze,6.216336661330474
7839-QRKXN,1,Month-to-month,20.2,0.6152504778544179,High Risk,32.560816402941406,Bronze,6.214029826329621
7675-OZCZG,3,Month-to-month,45.0,0.5522617636630311,High Risk,80.8096850260741,Bronze,6.212944841209101
4897-QSUYC,1,Month-to-month,20.15,0.6152504778544179,High Risk,32.48022032273611,Bronze,6.19864856438326
